store_name,business_category,permission_date,situation,address,address_road,new_store_name
서진향해장국성산점,한식,2021-07-29,영업,제주특별자치도 서귀포시 성산읍 성산리 363-5,"제주특별자치도 서귀포시 성산읍 한도로 200, 1층",서진향해장국성산점  서귀포시 성산읍 한도로 200
아는맛,식육(숯불구이),2021-07-29,영업,제주특별자치도 서귀포시 서홍동 263-2,제주특별자치도 서귀포시 중산간동로 8045-8 (서홍동),아는맛  서귀포시 중산간동로 8045-8 (서홍동)
스시만다린,일식,2021-07-29,영업,제주특별자치도 서귀포시 하효동 1029,제주특별자치도 서귀포시 하효중앙로 6 (하효동),스시만다린  서귀포시 하효중앙로 6 (하효동)
육싸롱,호프/통닭,2021-09-16,영업,제주특별자치도 서귀포시 동홍동 142-2,제주특별자치도 서귀포시 태평로 529-1 (동홍동),육싸롱  서귀포시 태평로 529-1 (동홍동)
노가리앤비어서귀포중문점,한식,2021-09-16,영업,제주특별자치도 서귀포시 중문동 2113-4,"제주특별자치도 서귀포시 천제연로 167, 1층 (중문동)",노가리앤비어서귀포중문점  서귀포시 천제연로 167
감탄떡볶이표선점,한식,2021-09-13,영업,제주특별자치도 서귀포시 표선면 표선리 530-1,제주특별자치도 서귀포시 표선면 표선중앙로 34,감탄떡볶이표선점  서귀포시 표선면 표선중앙로 34
지코바치킨중문점,호프/통닭,2021-09-13,영업,제주특별자치도 서귀포시 중문동 1725,"제주특별자치도 서귀포시 중문상로82번길 15, 4호 (중문동, 중문남해오네뜨오션힐)",지코바치킨중문점  서귀포시 중문상로82번길 15
피자플래넷제주중문점,한식,2021-09-02,영업,제주특별자치도 서귀포시 중문동 1664-2,"제주특별자치도 서귀포시 중문상로 62, 중문아인스학원 1층 (중문동)",피자플래넷제주중문점  서귀포시 중문상로 62
스테이지에이치(h),한식,2021-08-24,영업,제주특별자치도 서귀포시 서호동 514,"제주특별자치도 서귀포시 고근산로202번길 94, 8동 (서호동)",스테이지에이치(h)  서귀포시 고근산로202번길 94
무로이로비,패밀리레스트랑,2021-08-24,영업,제주특별자치도 서귀포시 안덕면 동광리 962,제주특별자치도 서귀포시 안덕면 동광본동로 21,무로이로비  서귀포시 안덕면 동광본동로 21
애월연어영어교육도시점,일식,2021-08-24,영업,제주특별자치도 서귀포시 대정읍 보성리 2476-10,"제주특별자치도 서귀포시 대정읍 글로벌에듀로 390, A동 107호",애월연어영어교육도시점  서귀포시 대정읍 글로벌에듀로 390
면관하이재,한식,2021-08-24,영업,제주특별자치도 서귀포시 성산읍 신풍리 816-7,"제주특별자치도 서귀포시 성산읍 신풍하동로 15, 1층",면관하이재  서귀포시 성산읍 신풍하동로 15
스테이크존제주점,한식,2021-09-15,영업,제주특별자치도 서귀포시 중문동 2059-7 중문 스마트빌,"제주특별자치도 서귀포시 중문상로 41-3, 본동 2층 제근생5호 (중문동, 중문 스마트빌)",스테이크존제주점  서귀포시 중문상로 41-3
도미노피자제주서귀포점,경양식,2021-07-16,영업,제주특별자치도 서귀포시 서호동 1230-1,제주특별자치도 서귀포시 신서귀로 118 (서호동),도미노피자제주서귀포점  서귀포시 신서귀로 118 (서호동)
로즈가든,한식,2021-08-30,영업,제주특별자치도 서귀포시 서호동 274-3,제주특별자치도 서귀포시 서호호근로 55 (서호동),로즈가든  서귀포시 서호호근로 55 (서호동)
한잔하고가시닭,호프/통닭,2021-08-30,영업,제주특별자치도 서귀포시 표선면 가시리 2521-5,제주특별자치도 서귀포시 표선면 중산간동로 5124,한잔하고가시닭  서귀포시 표선면 중산간동로 5124
예술창고내맘,패밀리레스트랑,2021-08-30,영업,제주특별자치도 서귀포시 표선면 세화리 1940,"제주특별자치도 서귀포시 표선면 세성로333번길 26-2, 1-2층",예술창고내맘  서귀포시 표선면 세성로333번길 26-2
러디스,호프/통닭,2021-08-19,영업,제주특별자치도 서귀포시 강정동 708,"제주특별자치도 서귀포시 월드컵로 202, 1,2층 (강정동)",러디스  서귀포시 월드컵로 202
순이식당,정종/대포집/소주방,2021-08-19,영업,제주특별자치도 서귀포시 대정읍 하모리 962-2,"제주특별자치도 서귀포시 대정읍 하모중앙로 62-2, 2층",순이식당  서귀포시 대정읍 하모중앙로 62-2
BHC제주화순점,호프/통닭,2021-08-19,영업,제주특별자치도 서귀포시 안덕면 화순리 353-8,"제주특별자치도 서귀포시 안덕면 화순임중로 20, 1층",BHC제주화순점  서귀포시 안덕면 화순임중로 20
꾸브라꼬숯불두마리치킨(대정서광점),호프/통닭,2021-08-11,영업,제주특별자치도 서귀포시 안덕면 서광리 1818-4,"제주특별자치도 서귀포시 안덕면 서광사수동로20번길 27, 1층",꾸브라꼬숯불두마리치킨(대정서광점)  서귀포시 안덕면 서광사수동로20번길 27
미소식탁,일식,2021-09-06,영업,제주특별자치도 서귀포시 서홍동 282-2,"제주특별자치도 서귀포시 중앙로207번길 15, 1층 (서홍동)",미소식탁  서귀포시 중앙로207번길 15
에이치푸드(H-FOOD)서귀포점,한식,2021-09-06,영업,제주특별자치도 서귀포시 강정동 165-6,"제주특별자치도 서귀포시 김정문화로27번길 9-6, 1,2층 (강정동)",에이치푸드(H-FOOD)서귀포점  서귀포시 김정문화로27번길 9-6
청기옥,한식,2021-09-01,영업,제주특별자치도 서귀포시 동홍동 422-1,제주특별자치도 서귀포시 동홍동로 15 (동홍동),청기옥  서귀포시 동홍동로 15 (동홍동)
강정노을,분식,2021-07-27,영업,제주특별자치도 서귀포시 강정동 4655,,강정노을 None
도리도리31(Doridori31),일식,2021-07-27,영업,제주특별자치도 서귀포시 대정읍 보성리 2476-13 103호,"제주특별자치도 서귀포시 대정읍 글로벌에듀로 382, 1층 103호",도리도리31(Doridori31)  서귀포시 대정읍 글로벌에듀로 382
소나무집,한식,2021-07-27,영업,제주특별자치도 서귀포시 동홍동 142-2,제주특별자치도 서귀포시 태평로 529-1 (동홍동),소나무집  서귀포시 태평로 529-1 (동홍동)
지코바치킨성산점,호프/통닭,2021-06-14,영업,제주특별자치도 서귀포시 성산읍 성산리 392 제주 성산 리치유 클래시아,"제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, 1층 81호 (제주 성산 리치유 클래시아)",지코바치킨성산점  서귀포시 성산읍 성산등용로17번길 55
용왕난드르음식점,한식,2021-05-06,영업,제주특별자치도 서귀포시 안덕면 창천리 876-11,제주특별자치도 서귀포시 안덕면 대평감산로 8,용왕난드르음식점  서귀포시 안덕면 대평감산로 8
라우지(LOUSY),호프/통닭,2021-05-06,영업,제주특별자치도 서귀포시 대정읍 신평리 80-21,제주특별자치도 서귀포시 대정읍 중산간서로 2573-1,라우지(LOUSY)  서귀포시 대정읍 중산간서로 2573-1
무슈부부커피스탠드무릉(monsieurbubu coffeestand mureung),일식,2021-05-06,영업,제주특별자치도 서귀포시 대정읍 무릉리 2928-18,"제주특별자치도 서귀포시 대정읍 서삼중로 77, 1층",무슈부부커피스탠드무릉(monsieurbubu coffeestand mureung)  서귀포시 대정읍 서삼중로 77
아레나홀덤펍,호프/통닭,2021-05-06,영업,제주특별자치도 서귀포시 서귀동 831-9,"제주특별자치도 서귀포시 태평로353번길 18, 3층 (서귀동)",아레나홀덤펍  서귀포시 태평로353번길 18
미미회관,한식,2021-05-21,영업,제주특별자치도 서귀포시 성산읍 성산리 392 제주 성산 리치유 클래시아,"제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, 1층 49호 (제주 성산 리치유 클래시아)",미미회관  서귀포시 성산읍 성산등용로17번길 55
우리의세계,경양식,2021-05-21,영업,제주특별자치도 서귀포시 표선면 표선리 675,"제주특별자치도 서귀포시 표선면 표선관정로 97, 6층",우리의세계  서귀포시 표선면 표선관정로 97
부우,한식,2021-04-28,영업,제주특별자치도 서귀포시 표선면 표선리 602-2 빵굽는집,"제주특별자치도 서귀포시 표선면 표선동서로 251, 2,3층",부우  서귀포시 표선면 표선동서로 251
서귀포시축산업협동조합축산물플라자1층별관,한식,2021-05-07,영업,제주특별자치도 서귀포시 성산읍 고성리 229,"제주특별자치도 서귀포시 성산읍 섭지코지로25번길 120, 1층",서귀포시축산업협동조합축산물플라자1층별관  서귀포시 성산읍 섭지코지로25번길 120
포가츠,일식,2021-06-17,영업,제주특별자치도 서귀포시 서귀동 587-35,"제주특별자치도 서귀포시 태평로 392-2, 1층 (서귀동)",포가츠  서귀포시 태평로 392-2
미루네닭갈비(성산점),한식,2021-06-17,영업,제주특별자치도 서귀포시 성산읍 성산리 399-46,"제주특별자치도 서귀포시 성산읍 일출로 230, 1층",미루네닭갈비(성산점)  서귀포시 성산읍 일출로 230
모슬포에서,한식,2021-06-28,영업,제주특별자치도 서귀포시 대정읍 하모리 822-6,"제주특별자치도 서귀포시 대정읍 영서중로13번길 10, 1층 104호",모슬포에서  서귀포시 대정읍 영서중로13번길 10
제주달빛좋은밤이태리포차,한식,2021-05-28,영업,제주특별자치도 서귀포시 대포동 830-1,제주특별자치도 서귀포시 대포복개로 94 (대포동),제주달빛좋은밤이태리포차  서귀포시 대포복개로 94 (대포동)
수란식당,한식,2021-05-28,영업,제주특별자치도 서귀포시 남원읍 남원리 52-2,"제주특별자치도 서귀포시 남원읍 태위로723번길 8-4, 1층",수란식당  서귀포시 남원읍 태위로723번길 8-4
마토네,"외국음식전문점(인도,태국등)",2021-05-28,영업,제주특별자치도 서귀포시 서홍동 2598 서강파인힐6차,"제주특별자치도 서귀포시 홍중로 119-2, 605동 502호 (서홍동, 서강파인힐6차)",마토네  서귀포시 홍중로 119-2
제주회포장물회 횟집학개론,한식,2021-06-22,영업,제주특별자치도 서귀포시 대정읍 구억리 981,"제주특별자치도 서귀포시 대정읍 영어도시로 26, 1층",제주회포장물회 횟집학개론  서귀포시 대정읍 영어도시로 26
불턱 버거클럽,한식,2021-06-22,영업,제주특별자치도 서귀포시 대포동 628-1,"제주특별자치도 서귀포시 일주서로570번길 1, 1층 (대포동)",불턱 버거클럽  서귀포시 일주서로570번길 1
오태식해바라기치킨대정점,호프/통닭,2021-06-23,영업,제주특별자치도 서귀포시 대정읍 하모리 822-19,,오태식해바라기치킨대정점 None
단백,식육(숯불구이),2021-06-25,영업,제주특별자치도 서귀포시 성산읍 고성리 1197-7,"제주특별자치도 서귀포시 성산읍 고성동서로56번길 15, 2층",단백  서귀포시 성산읍 고성동서로56번길 15
돈사빠,식육(숯불구이),2021-06-25,영업,제주특별자치도 서귀포시 대정읍 보성리 465-14,"제주특별자치도 서귀포시 대정읍 중산간서로 2405, 1층",돈사빠  서귀포시 대정읍 중산간서로 2405
더브런치컨셉(The brunch concept),경양식,2021-06-25,영업,제주특별자치도 서귀포시 상예동 3578-3,제주특별자치도 서귀포시 소보리당로 199 (상예동),더브런치컨셉(The brunch concept)  서귀포시 소보리당로 199 (상예동)
올레정안회센타,일식,2021-05-13,영업,제주특별자치도 서귀포시 강정동 927-1,제주특별자치도 서귀포시 이어도로 793 (강정동),올레정안회센타  서귀포시 이어도로 793 (강정동)
우수수,호프/통닭,2021-05-13,영업,제주특별자치도 서귀포시 대정읍 신도리 2069-2,"제주특별자치도 서귀포시 대정읍 비자낭로 21, 1층",우수수  서귀포시 대정읍 비자낭로 21
삼촌밀면국밥,분식,2021-05-13,영업,제주특별자치도 서귀포시 동홍동 497-1,"제주특별자치도 서귀포시 동홍중앙로52번길 36-4, 1층 (동홍동)",삼촌밀면국밥  서귀포시 동홍중앙로52번길 36-4
미스사이공서귀포1호점,분식,2021-06-09,영업,제주특별자치도 서귀포시 서귀동 288-3,제주특별자치도 서귀포시 중앙로 76 (서귀동),미스사이공서귀포1호점  서귀포시 중앙로 76 (서귀동)
큰퐁낭식당,한식,2021-05-17,영업,제주특별자치도 서귀포시 표선면 성읍리 1623-1,제주특별자치도 서귀포시 표선면 서성일로 18,큰퐁낭식당  서귀포시 표선면 서성일로 18
은빌레,한식,2021-05-11,영업,제주특별자치도 서귀포시 남원읍 의귀리 794,"제주특별자치도 서귀포시 남원읍 한신로 247-3, 1층",은빌레  서귀포시 남원읍 한신로 247-3
랑이(Rangi),한식,2021-05-11,영업,제주특별자치도 서귀포시 남원읍 한남리 157,"제주특별자치도 서귀포시 남원읍 중산간동로 6264, 1층",랑이(Rangi)  서귀포시 남원읍 중산간동로 6264
인정김밥,분식,2021-05-24,영업,제주특별자치도 서귀포시 안덕면 서광리 1412 트로이관광농원,"제주특별자치도 서귀포시 안덕면 녹차분재로 56, 다동",인정김밥  서귀포시 안덕면 녹차분재로 56
땅땅치킨제주성산점,호프/통닭,2021-05-24,영업,제주특별자치도 서귀포시 성산읍 고성리 1447-2,"제주특별자치도 서귀포시 성산읍 고성중앙로46번길 1, 1층",땅땅치킨제주성산점  서귀포시 성산읍 고성중앙로46번길 1
중문곱창,한식,2021-05-24,영업,제주특별자치도 서귀포시 중문동 1884-1,"제주특별자치도 서귀포시 천제연로 268, 1층 (중문동)",중문곱창  서귀포시 천제연로 268
아윤,한식,2021-05-24,영업,제주특별자치도 서귀포시 대정읍 신도리 2106-1,"제주특별자치도 서귀포시 대정읍 도원중로 60, 1층",아윤  서귀포시 대정읍 도원중로 60
놀이터포장마차,한식,2021-05-04,영업,제주특별자치도 서귀포시 성산읍 신천리 109-4 탐모라센터,"제주특별자치도 서귀포시 성산읍 신천동로 176, 2층",놀이터포장마차  서귀포시 성산읍 신천동로 176
신화아지트,정종/대포집/소주방,2021-05-04,영업,제주특별자치도 서귀포시 대정읍 보성리 2476-13,"제주특별자치도 서귀포시 대정읍 글로벌에듀로 382, 1층  B111호",신화아지트  서귀포시 대정읍 글로벌에듀로 382
호프하나(HOF HaNa),호프/통닭,2021-05-10,영업,제주특별자치도 서귀포시 서귀동 256-20,제주특별자치도 서귀포시 중앙로42번길 42 (서귀동),호프하나(HOF HaNa)  서귀포시 중앙로42번길 42 (서귀동)
배떡서귀포동홍점,분식,2021-05-10,영업,제주특별자치도 서귀포시 동홍동 620,"제주특별자치도 서귀포시 동홍북로 27-7, 1층 (동홍동)",배떡서귀포동홍점  서귀포시 동홍북로 27-7
